id,name,location,state,city,ranking,cr360,nirf,branch,exams,rating,fees,type,links,gallery,unv_links,unv_gallery
162,"AERP Institute of Technology and Management, Palwal","Palwal,Haryana",Haryana,Palwal,No Ranking,,,Diploma in Civil Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/aerp-institute-of-technology-and-management-palwal,https://www.careers360.com/colleges/aerp-institute-of-technology-and-management-palwal?gallery=true,https://careers360.com/university/aerp-institute-of-technology-and-management-palwal,https://www.careers360.com/university/aerp-institute-of-technology-and-management-palwal?gallery=true
163,"Aesthetic of Interiors Academy, Hyderabad","Hyderabad,Telangana",Telangana,Hyderabad,No Ranking,,,Diploma in Architecture Assistantship,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/aesthetic-of-interiors-academy-hyderabad,https://www.careers360.com/colleges/aesthetic-of-interiors-academy-hyderabad?gallery=true,https://careers360.com/university/aesthetic-of-interiors-academy-hyderabad,https://www.careers360.com/university/aesthetic-of-interiors-academy-hyderabad?gallery=true
164,"A1 Global Institute of Engineering and Technology, Prakasam","Prakasam,Andhra Pradesh",Andhra Pradesh,Prakasam,No Ranking,,,B.Tech Electronics and Communication Engineering,"AP EAMCET,",5.0/5,Not Mentioned,Private,https://careers360.com/colleges/a1-global-institute-of-engineering-and-technology-prakasam,https://www.careers360.com/colleges/a1-global-institute-of-engineering-and-technology-prakasam?gallery=true,https://careers360.com/university/a1-global-institute-of-engineering-and-technology-prakasam,https://www.careers360.com/university/a1-global-institute-of-engineering-and-technology-prakasam?gallery=true
165,"AGM Rural College of Engineering and Technology, Hubli","Dharwad Rural,Karnataka",Karnataka,Dharwad Rural,No Ranking,,,BE Computer Science and Engineering,Not Mentioned,3.7/5,['₹11.20 Lakhs'],Private,https://careers360.com/colleges/agm-rural-college-of-engineering-and-technology-hubli,https://www.careers360.com/colleges/agm-rural-college-of-engineering-and-technology-hubli?gallery=true,https://careers360.com/university/agm-rural-college-of-engineering-and-technology-hubli,https://www.careers360.com/university/agm-rural-college-of-engineering-and-technology-hubli?gallery=true
166,"AGM Rural Polytechnic, Dharwad","Dharwad,Karnataka",Karnataka,Dharwad,No Ranking,,,Diploma in Electronics,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/agm-rural-polytechnic-dharwad,https://www.careers360.com/colleges/agm-rural-polytechnic-dharwad?gallery=true,https://careers360.com/university/agm-rural-polytechnic-dharwad,https://www.careers360.com/university/agm-rural-polytechnic-dharwad?gallery=true
167,"Agnel Institute of Technology and Design, Goa","Assagao,Goa",Goa,Assagao,No Ranking,,,BE Computer Engineering,"JEE Main,",No Ratings,Not Mentioned,Private,https://careers360.com/colleges/agnel-institute-of-technology-and-design-goa,https://www.careers360.com/colleges/agnel-institute-of-technology-and-design-goa?gallery=true,https://careers360.com/university/agnel-institute-of-technology-and-design-goa,https://www.careers360.com/university/agnel-institute-of-technology-and-design-goa?gallery=true
168,"Agnel Polytechnic, Goa","Goa,Goa",Goa,Goa,No Ranking,,,Diploma in Mechanical Engineering,Not Mentioned,No Ratings,['₹1.74 Lakhs'],Private,https://careers360.com/colleges/agnel-polytechnic-goa,https://www.careers360.com/colleges/agnel-polytechnic-goa?gallery=true,https://careers360.com/university/agnel-polytechnic-goa,https://www.careers360.com/university/agnel-polytechnic-goa?gallery=true
169,"Agnel Polytechnic, Vashi","Navi Mumbai,Maharashtra",Maharashtra,Navi Mumbai,No Ranking,,,Diploma in Mechanical Engineering,Not Mentioned,4.8/5,['₹2.76 Lakhs'],Private,https://careers360.com/colleges/agnel-polytechnic-vashi,https://www.careers360.com/colleges/agnel-polytechnic-vashi?gallery=true,https://careers360.com/university/agnel-polytechnic-vashi,https://www.careers360.com/university/agnel-polytechnic-vashi?gallery=true
171,"Agni College of Technology, Thalambur","Chennai,Tamil Nadu",Tamil Nadu,Chennai,| Careers360  Rating: AAA,AAA,,BE Computer Science and Engineering,Not Mentioned,4.6/5,Not Mentioned,Private,https://careers360.com/colleges/agni-college-of-technology-thalambur,https://www.careers360.com/colleges/agni-college-of-technology-thalambur?gallery=true,https://careers360.com/university/agni-college-of-technology-thalambur,https://www.careers360.com/university/agni-college-of-technology-thalambur?gallery=true
172,"Agnihotri College of Engineering, Wardha","Wardha,Maharashtra",Maharashtra,Wardha,No Ranking,,,BE Civil Engineering,"JEE Main,Maharashtra Common Entrance Test",5.0/5,Not Mentioned,Private,https://careers360.com/colleges/agnihotri-college-of-engineering-wardha,https://www.careers360.com/colleges/agnihotri-college-of-engineering-wardha?gallery=true,https://careers360.com/university/agnihotri-college-of-engineering-wardha,https://www.careers360.com/university/agnihotri-college-of-engineering-wardha?gallery=true
173,"Agnihotri Polytechnic, Wardha","Wardha,Maharashtra",Maharashtra,Wardha,No Ranking,,,Diploma in Electrical Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/agnihotri-polytechnic-wardha,https://www.careers360.com/colleges/agnihotri-polytechnic-wardha?gallery=true,https://careers360.com/university/agnihotri-polytechnic-wardha,https://www.careers360.com/university/agnihotri-polytechnic-wardha?gallery=true
174,"Agnihotri School of Technology, Wardha","Wardha,Maharashtra",Maharashtra,Wardha,No Ranking,,,Diploma in Civil Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/agnihotri-school-of-technology-wardha,https://www.careers360.com/colleges/agnihotri-school-of-technology-wardha?gallery=true,https://careers360.com/university/agnihotri-school-of-technology-wardha,https://www.careers360.com/university/agnihotri-school-of-technology-wardha?gallery=true
175,"Agni School of Architecture and Design Excellence, Dindigul","Dindigul,Tamil Nadu",Tamil Nadu,Dindigul,No Ranking,,,B.Arch,"NATA,",No Ratings,Not Mentioned,Private,https://careers360.com/colleges/agni-school-of-architecture-and-design-excellence-dindigul,https://www.careers360.com/colleges/agni-school-of-architecture-and-design-excellence-dindigul?gallery=true,https://careers360.com/university/agni-school-of-architecture-and-design-excellence-dindigul,https://www.careers360.com/university/agni-school-of-architecture-and-design-excellence-dindigul?gallery=true
176,"Agnos College of Technology, Bhopal","Bhopal,Madhya Pradesh",Madhya Pradesh,Bhopal,No Ranking,,,BE Civil Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/agnos-college-of-technology-bhopal,https://www.careers360.com/colleges/agnos-college-of-technology-bhopal?gallery=true,https://careers360.com/university/agnos-college-of-technology-bhopal,https://www.careers360.com/university/agnos-college-of-technology-bhopal?gallery=true
177,"AG Patil Institute of Technology, Solapur","Solapur,Maharashtra",Maharashtra,Solapur,No Ranking,,,B.Tech Civil Engineering,"JEE Main,Maharashtra Common Entrance Test",4.5/5,['₹3.44 Lakhs'],Private,https://careers360.com/colleges/ag-patil-institute-of-technology-solapur,https://www.careers360.com/colleges/ag-patil-institute-of-technology-solapur?gallery=true,https://careers360.com/university/ag-patil-institute-of-technology-solapur,https://www.careers360.com/university/ag-patil-institute-of-technology-solapur?gallery=true
178,"AG Patil Polytechnic Institute, Solapur","Solapur,Maharashtra",Maharashtra,Solapur,No Ranking,,,Diploma in Civil Engineering,Not Mentioned,No Ratings,['₹28.65 K'],Private,https://careers360.com/colleges/ag-patil-polytechnic-institute-solapur,https://www.careers360.com/colleges/ag-patil-polytechnic-institute-solapur?gallery=true,https://careers360.com/university/ag-patil-polytechnic-institute-solapur,https://www.careers360.com/university/ag-patil-polytechnic-institute-solapur?gallery=true
180,"Agrasen Polytechnic College, Balod","Balod,Chhattisgarh",Chhattisgarh,Balod,No Ranking,,,Diploma in Civil Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/agrasen-polytechnic-college-balod,https://www.careers360.com/colleges/agrasen-polytechnic-college-balod?gallery=true,https://careers360.com/university/agrasen-polytechnic-college-balod,https://www.careers360.com/university/agrasen-polytechnic-college-balod?gallery=true
181,"Agrawal PG College, Jaipur","Jaipur,Rajasthan",Rajasthan,Jaipur,No Ranking,,,Diploma in Fire Technology and Industrial Safety Management,Not Mentioned,3.5/5,Not Mentioned,Private,https://careers360.com/colleges/agrawal-pg-college-jaipur,https://www.careers360.com/colleges/agrawal-pg-college-jaipur?gallery=true,https://careers360.com/university/agrawal-pg-college-jaipur,https://www.careers360.com/university/agrawal-pg-college-jaipur?gallery=true
185,"Agurchand Manmull Jain College, Chennai","Chennai,Tamil Nadu",Tamil Nadu,Chennai,No Ranking,,,B.Sc Electronics and Communication Science,Not Mentioned,3.8/5,Not Mentioned,Private,https://careers360.com/colleges/agurchand-manmull-jain-college-chennai,https://www.careers360.com/colleges/agurchand-manmull-jain-college-chennai?gallery=true,https://careers360.com/university/agurchand-manmull-jain-college-chennai,https://www.careers360.com/university/agurchand-manmull-jain-college-chennai?gallery=true
186,"Ahalia School of Engineering and Technology, Palakkad","Palakkad,Kerala",Kerala,Palakkad,No Ranking,,,B.Tech Computer Science and Engineering,"KEAM,",No Ratings,['₹3.32 Lakhs'],Private,https://careers360.com/colleges/ahalia-school-of-engineering-and-technology-palakkad,https://www.careers360.com/colleges/ahalia-school-of-engineering-and-technology-palakkad?gallery=true,https://careers360.com/university/ahalia-school-of-engineering-and-technology-palakkad,https://www.careers360.com/university/ahalia-school-of-engineering-and-technology-palakkad?gallery=true
187,"Ahinsa Institute of Technology, Dhule","Dondaicha,Maharashtra",Maharashtra,Dondaicha,No Ranking,,,Diploma in Civil Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/ahinsa-institute-of-technology-dhule,https://www.careers360.com/colleges/ahinsa-institute-of-technology-dhule?gallery=true,https://careers360.com/university/ahinsa-institute-of-technology-dhule,https://www.careers360.com/university/ahinsa-institute-of-technology-dhule?gallery=true
188,"Ahmedabad Institute of Technology, Ahmedabad","Ahmedabad,Gujarat",Gujarat,Ahmedabad,No Ranking,,,B.Tech Computer Engineering,"GUJCET,",4.2/5,Not Mentioned,Private,https://careers360.com/colleges/ahmedabad-institute-of-technology-ahmedabad,https://www.careers360.com/colleges/ahmedabad-institute-of-technology-ahmedabad?gallery=true,https://careers360.com/university/ahmedabad-institute-of-technology-ahmedabad,https://www.careers360.com/university/ahmedabad-institute-of-technology-ahmedabad?gallery=true
189,"Ahmedabad University - Ahmedabad University, Ahmedabad","Ahmedabad,Gujarat",Gujarat,Ahmedabad,| Careers360  Rating: AAAA,AAAA,,B.Sc Mathematical and Computational Sciences Hons,Not Mentioned,4.5/5,['₹18.40 Lakhs'],Private,https://careers360.com/colleges/ahmedabad-university-ahmedabad,https://www.careers360.com/colleges/ahmedabad-university-ahmedabad?gallery=true,https://careers360.com/university/ahmedabad-university-ahmedabad,https://www.careers360.com/university/ahmedabad-university-ahmedabad?gallery=true
190,"AISECT Institute of Science and Technology, Bhopal","Bhopal,Madhya Pradesh",Madhya Pradesh,Bhopal,No Ranking,,,BE Electronics and Communication Engineering,Not Mentioned,No Ratings,['₹1.88 Lakhs'],Private,https://careers360.com/colleges/aisect-institute-of-science-and-technology-bhopal,https://www.careers360.com/colleges/aisect-institute-of-science-and-technology-bhopal?gallery=true,https://careers360.com/university/aisect-institute-of-science-and-technology-bhopal,https://www.careers360.com/university/aisect-institute-of-science-and-technology-bhopal?gallery=true
191,"AISECT University, Hazaribagh","Hazaribagh,Jharkhand",Jharkhand,Hazaribagh,No Ranking,,,Diploma in Civil Engineering,Not Mentioned,4.4/5,Not Mentioned,Private,https://careers360.com/colleges/aisect-university-hazaribagh,https://www.careers360.com/colleges/aisect-university-hazaribagh?gallery=true,https://careers360.com/university/aisect-university-hazaribagh,https://www.careers360.com/university/aisect-university-hazaribagh?gallery=true
192,"Aishwarya College of Engineering and Technology, Erode","Erode,Tamil Nadu",Tamil Nadu,Erode,No Ranking,,,BE Artificial Intelligence and Data Science,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/aishwarya-college-of-engineering-and-technology-erode,https://www.careers360.com/colleges/aishwarya-college-of-engineering-and-technology-erode?gallery=true,https://careers360.com/university/aishwarya-college-of-engineering-and-technology-erode,https://www.careers360.com/university/aishwarya-college-of-engineering-and-technology-erode?gallery=true
193,"Aishwarya Polytechnic College, Paruvachi","Erode,Tamil Nadu",Tamil Nadu,Erode,No Ranking,,,Diploma in Civil Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/aishwarya-polytechnic-college-paruvachi,https://www.careers360.com/colleges/aishwarya-polytechnic-college-paruvachi?gallery=true,https://careers360.com/university/aishwarya-polytechnic-college-paruvachi,https://www.careers360.com/university/aishwarya-polytechnic-college-paruvachi?gallery=true
194,"AISSMS COE Pune - AISSMS College of Engineering, Pune","Pune,Maharashtra",Maharashtra,Pune,| Careers360  Rating: AAA,AAA,,BE Civil Engineering,"JEE Main,Maharashtra Common Entrance Test",3.9/5,['₹5.36 Lakhs'],Private,https://careers360.com/colleges/aissms-college-of-engineering-pune,https://www.careers360.com/colleges/aissms-college-of-engineering-pune?gallery=true,https://careers360.com/university/aissms-college-of-engineering-pune,https://www.careers360.com/university/aissms-college-of-engineering-pune?gallery=true
195,"Aizza College of Engineering and Technology, Adilabad","Adilabad,Telangana",Telangana,Adilabad,No Ranking,,,Diploma in Artificial Intelligence and Machine Learning,"TS POLYCET,",4.4/5,Not Mentioned,Private,https://careers360.com/colleges/aizza-college-of-engineering-and-technology-adilabad,https://www.careers360.com/colleges/aizza-college-of-engineering-and-technology-adilabad?gallery=true,https://careers360.com/university/aizza-college-of-engineering-and-technology-adilabad,https://www.careers360.com/university/aizza-college-of-engineering-and-technology-adilabad?gallery=true
